Framework_ID,Framework_Code,Framework_Name,Framework_Version,Framework_Regulator,Framework_Jurisdiction,Domain_ID,Domain_Code,Domain_Name,Domain_Description,Objective_ID,Objective_Code,Objective_Name,Objective_Description,Control_ID,Control_Code,Control_Name,Control_Statement,Control_Objective,Control_Is_Mandatory,Control_Risk_Category,Control_Evidence_Type,Control_Implementation_Guidance,Control_Testing_Guidance,SubControl_ID,SubControl_Code,SubControl_Name,SubControl_Statement,SubControl_Description
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",74,3.1,Processes and mechanisms are defined and understood,,212,3.1.2,Roles assigned,Roles and responsibilities for Requirement 3 activities are documented and assigned.,Ensure proper roles assigned,Yes,security,policy,,,148,3.1.2.c,Review and update policies,Conduct annual review of security policies and update as needed.,Conduct annual review of security policies and update as needed.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",75,3.2,Storage of account data is kept to a minimum,,213,3.2.1,Data retention policy implemented,Account data storage amount and retention time is limited to what is required.,Ensure proper data retention policy implemented,Yes,security,policy,,,149,3.2.1.a,Develop security policies,Create comprehensive security policies addressing all PCI DSS requirements.,Create comprehensive security policies addressing all PCI DSS requirements.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",75,3.2,Storage of account data is kept to a minimum,,213,3.2.1,Data retention policy implemented,Account data storage amount and retention time is limited to what is required.,Ensure proper data retention policy implemented,Yes,security,policy,,,150,3.2.1.b,Communicate policies to personnel,Ensure all relevant personnel acknowledge and understand security policies.,Ensure all relevant personnel acknowledge and understand security policies.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",75,3.2,Storage of account data is kept to a minimum,,213,3.2.1,Data retention policy implemented,Account data storage amount and retention time is limited to what is required.,Ensure proper data retention policy implemented,Yes,security,policy,,,151,3.2.1.c,Review and update policies,Conduct annual review of security policies and update as needed.,Conduct annual review of security policies and update as needed.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",75,3.2,Storage of account data is kept to a minimum,,214,3.2.2,SAD not stored after authorization,Sensitive authentication data (SAD) is not stored after authorization.,Ensure proper sad not stored after authorization,Yes,security,configuration,,,152,3.2.2.a,Define access control policies,"Establish and document access control policies covering user provisioning, authentication, and authorization.","Establish and document access control policies covering user provisioning, authentication, and authorization."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",75,3.2,Storage of account data is kept to a minimum,,214,3.2.2,SAD not stored after authorization,Sensitive authentication data (SAD) is not stored after authorization.,Ensure proper sad not stored after authorization,Yes,security,configuration,,,153,3.2.2.b,Implement user provisioning procedures,Deploy formal user registration and de-registration processes with approval workflows.,Deploy formal user registration and de-registration processes with approval workflows.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",75,3.2,Storage of account data is kept to a minimum,,214,3.2.2,SAD not stored after authorization,Sensitive authentication data (SAD) is not stored after authorization.,Ensure proper sad not stored after authorization,Yes,security,configuration,,,154,3.2.2.c,Enforce authentication requirements,Configure and maintain strong authentication mechanisms including password policies and MFA.,Configure and maintain strong authentication mechanisms including password policies and MFA.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",75,3.2,Storage of account data is kept to a minimum,,214,3.2.2,SAD not stored after authorization,Sensitive authentication data (SAD) is not stored after authorization.,Ensure proper sad not stored after authorization,Yes,security,configuration,,,155,3.2.2.d,Conduct periodic access reviews,Perform regular reviews of user access rights and permissions.,Perform regular reviews of user access rights and permissions.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,215,3.3.1,Full track data not retained,Full track data from the magnetic stripe is not retained after authorization.,Ensure proper full track data not retained,Yes,operational,log,,,156,3.3.1.a,Define access control policies,"Establish and document access control policies covering user provisioning, authentication, and authorization.","Establish and document access control policies covering user provisioning, authentication, and authorization."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,215,3.3.1,Full track data not retained,Full track data from the magnetic stripe is not retained after authorization.,Ensure proper full track data not retained,Yes,operational,log,,,157,3.3.1.b,Implement user provisioning procedures,Deploy formal user registration and de-registration processes with approval workflows.,Deploy formal user registration and de-registration processes with approval workflows.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,215,3.3.1,Full track data not retained,Full track data from the magnetic stripe is not retained after authorization.,Ensure proper full track data not retained,Yes,operational,log,,,158,3.3.1.c,Enforce authentication requirements,Configure and maintain strong authentication mechanisms including password policies and MFA.,Configure and maintain strong authentication mechanisms including password policies and MFA.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,215,3.3.1,Full track data not retained,Full track data from the magnetic stripe is not retained after authorization.,Ensure proper full track data not retained,Yes,operational,log,,,159,3.3.1.d,Conduct periodic access reviews,Perform regular reviews of user access rights and permissions.,Perform regular reviews of user access rights and permissions.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,216,3.3.2,CVV not retained,The card verification code is not retained after authorization.,Ensure proper cvv not retained,Yes,security,configuration,,,160,3.3.2.a,Define access control policies,"Establish and document access control policies covering user provisioning, authentication, and authorization.","Establish and document access control policies covering user provisioning, authentication, and authorization."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,216,3.3.2,CVV not retained,The card verification code is not retained after authorization.,Ensure proper cvv not retained,Yes,security,configuration,,,161,3.3.2.b,Implement user provisioning procedures,Deploy formal user registration and de-registration processes with approval workflows.,Deploy formal user registration and de-registration processes with approval workflows.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,216,3.3.2,CVV not retained,The card verification code is not retained after authorization.,Ensure proper cvv not retained,Yes,security,configuration,,,162,3.3.2.c,Enforce authentication requirements,Configure and maintain strong authentication mechanisms including password policies and MFA.,Configure and maintain strong authentication mechanisms including password policies and MFA.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,216,3.3.2,CVV not retained,The card verification code is not retained after authorization.,Ensure proper cvv not retained,Yes,security,configuration,,,163,3.3.2.d,Conduct periodic access reviews,Perform regular reviews of user access rights and permissions.,Perform regular reviews of user access rights and permissions.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,217,3.3.3,PIN not retained,The PIN and PIN block are not retained after authorization.,Ensure proper pin not retained,Yes,security,configuration,,,164,3.3.3.a,Define access control policies,"Establish and document access control policies covering user provisioning, authentication, and authorization.","Establish and document access control policies covering user provisioning, authentication, and authorization."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,217,3.3.3,PIN not retained,The PIN and PIN block are not retained after authorization.,Ensure proper pin not retained,Yes,security,configuration,,,165,3.3.3.b,Implement user provisioning procedures,Deploy formal user registration and de-registration processes with approval workflows.,Deploy formal user registration and de-registration processes with approval workflows.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,217,3.3.3,PIN not retained,The PIN and PIN block are not retained after authorization.,Ensure proper pin not retained,Yes,security,configuration,,,166,3.3.3.c,Enforce authentication requirements,Configure and maintain strong authentication mechanisms including password policies and MFA.,Configure and maintain strong authentication mechanisms including password policies and MFA.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",76,3.3,SAD is not stored after authorization,,217,3.3.3,PIN not retained,The PIN and PIN block are not retained after authorization.,Ensure proper pin not retained,Yes,security,configuration,,,167,3.3.3.d,Conduct periodic access reviews,Perform regular reviews of user access rights and permissions.,Perform regular reviews of user access rights and permissions.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",77,3.4,Access to displays of full PAN is restricted,,218,3.4.1,PAN masked when displayed,PAN is masked when displayed so that only personnel with business need can see full PAN.,Ensure proper pan masked when displayed,Yes,security,policy,,,168,3.4.1.a,Develop security policies,Create comprehensive security policies addressing all PCI DSS requirements.,Create comprehensive security policies addressing all PCI DSS requirements.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",77,3.4,Access to displays of full PAN is restricted,,218,3.4.1,PAN masked when displayed,PAN is masked when displayed so that only personnel with business need can see full PAN.,Ensure proper pan masked when displayed,Yes,security,policy,,,169,3.4.1.b,Communicate policies to personnel,Ensure all relevant personnel acknowledge and understand security policies.,Ensure all relevant personnel acknowledge and understand security policies.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",77,3.4,Access to displays of full PAN is restricted,,218,3.4.1,PAN masked when displayed,PAN is masked when displayed so that only personnel with business need can see full PAN.,Ensure proper pan masked when displayed,Yes,security,policy,,,170,3.4.1.c,Review and update policies,Conduct annual review of security policies and update as needed.,Conduct annual review of security policies and update as needed.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",77,3.4,Access to displays of full PAN is restricted,,219,3.4.2,Technical controls for masking,Technical controls are in place to ensure PAN is masked unless business need.,Ensure proper technical controls for masking,Yes,security,policy,,,171,3.4.2.a,Develop security policies,Create comprehensive security policies addressing all PCI DSS requirements.,Create comprehensive security policies addressing all PCI DSS requirements.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",77,3.4,Access to displays of full PAN is restricted,,219,3.4.2,Technical controls for masking,Technical controls are in place to ensure PAN is masked unless business need.,Ensure proper technical controls for masking,Yes,security,policy,,,172,3.4.2.b,Communicate policies to personnel,Ensure all relevant personnel acknowledge and understand security policies.,Ensure all relevant personnel acknowledge and understand security policies.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",77,3.4,Access to displays of full PAN is restricted,,219,3.4.2,Technical controls for masking,Technical controls are in place to ensure PAN is masked unless business need.,Ensure proper technical controls for masking,Yes,security,policy,,,173,3.4.2.c,Review and update policies,Conduct annual review of security policies and update as needed.,Conduct annual review of security policies and update as needed.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",78,3.5,PAN is secured wherever it is stored,,220,3.5.1,PAN rendered unreadable,PAN is rendered unreadable anywhere it is stored using strong cryptography.,Ensure proper pan rendered unreadable,Yes,security,configuration,,,174,3.5.1.a,Document encryption requirements,Define and document cryptographic requirements for protecting cardholder data.,Define and document cryptographic requirements for protecting cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",78,3.5,PAN is secured wherever it is stored,,220,3.5.1,PAN rendered unreadable,PAN is rendered unreadable anywhere it is stored using strong cryptography.,Ensure proper pan rendered unreadable,Yes,security,configuration,,,175,3.5.1.b,Implement data encryption at rest,Deploy encryption for stored cardholder data using strong cryptographic algorithms.,Deploy encryption for stored cardholder data using strong cryptographic algorithms.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",78,3.5,PAN is secured wherever it is stored,,220,3.5.1,PAN rendered unreadable,PAN is rendered unreadable anywhere it is stored using strong cryptography.,Ensure proper pan rendered unreadable,Yes,security,configuration,,,176,3.5.1.c,Implement data encryption in transit,Configure TLS/SSL for all transmissions of cardholder data.,Configure TLS/SSL for all transmissions of cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",78,3.5,PAN is secured wherever it is stored,,220,3.5.1,PAN rendered unreadable,PAN is rendered unreadable anywhere it is stored using strong cryptography.,Ensure proper pan rendered unreadable,Yes,security,configuration,,,177,3.5.1.d,Manage cryptographic keys,"Implement secure key management procedures including generation, storage, rotation, and destruction.","Implement secure key management procedures including generation, storage, rotation, and destruction."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",78,3.5,PAN is secured wherever it is stored,,221,3.5.2,Disk-level encryption usage,"If disk-level or partition-level encryption is used, it is implemented appropriately.",Ensure proper disk-level encryption usage,Yes,security,configuration,,,178,3.5.2.a,Document encryption requirements,Define and document cryptographic requirements for protecting cardholder data.,Define and document cryptographic requirements for protecting cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",78,3.5,PAN is secured wherever it is stored,,221,3.5.2,Disk-level encryption usage,"If disk-level or partition-level encryption is used, it is implemented appropriately.",Ensure proper disk-level encryption usage,Yes,security,configuration,,,179,3.5.2.b,Implement data encryption at rest,Deploy encryption for stored cardholder data using strong cryptographic algorithms.,Deploy encryption for stored cardholder data using strong cryptographic algorithms.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",78,3.5,PAN is secured wherever it is stored,,221,3.5.2,Disk-level encryption usage,"If disk-level or partition-level encryption is used, it is implemented appropriately.",Ensure proper disk-level encryption usage,Yes,security,configuration,,,180,3.5.2.c,Implement data encryption in transit,Configure TLS/SSL for all transmissions of cardholder data.,Configure TLS/SSL for all transmissions of cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",78,3.5,PAN is secured wherever it is stored,,221,3.5.2,Disk-level encryption usage,"If disk-level or partition-level encryption is used, it is implemented appropriately.",Ensure proper disk-level encryption usage,Yes,security,configuration,,,181,3.5.2.d,Manage cryptographic keys,"Implement secure key management procedures including generation, storage, rotation, and destruction.","Implement secure key management procedures including generation, storage, rotation, and destruction."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",79,3.6,Cryptographic keys are protected,,222,3.6.1,Key management procedures,Key management processes and procedures are defined and implemented.,Ensure proper key management procedures,Yes,security,policy,,,182,3.6.1.a,Document encryption requirements,Define and document cryptographic requirements for protecting cardholder data.,Define and document cryptographic requirements for protecting cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",79,3.6,Cryptographic keys are protected,,222,3.6.1,Key management procedures,Key management processes and procedures are defined and implemented.,Ensure proper key management procedures,Yes,security,policy,,,183,3.6.1.b,Implement data encryption at rest,Deploy encryption for stored cardholder data using strong cryptographic algorithms.,Deploy encryption for stored cardholder data using strong cryptographic algorithms.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",79,3.6,Cryptographic keys are protected,,222,3.6.1,Key management procedures,Key management processes and procedures are defined and implemented.,Ensure proper key management procedures,Yes,security,policy,,,184,3.6.1.c,Implement data encryption in transit,Configure TLS/SSL for all transmissions of cardholder data.,Configure TLS/SSL for all transmissions of cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",79,3.6,Cryptographic keys are protected,,222,3.6.1,Key management procedures,Key management processes and procedures are defined and implemented.,Ensure proper key management procedures,Yes,security,policy,,,185,3.6.1.d,Manage cryptographic keys,"Implement secure key management procedures including generation, storage, rotation, and destruction.","Implement secure key management procedures including generation, storage, rotation, and destruction."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",79,3.6,Cryptographic keys are protected,,223,3.6.2,Secret keys protected,Secret and private keys used for encryption/decryption are protected.,Ensure proper secret keys protected,Yes,security,configuration,,,186,3.6.2.a,Document encryption requirements,Define and document cryptographic requirements for protecting cardholder data.,Define and document cryptographic requirements for protecting cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",79,3.6,Cryptographic keys are protected,,223,3.6.2,Secret keys protected,Secret and private keys used for encryption/decryption are protected.,Ensure proper secret keys protected,Yes,security,configuration,,,187,3.6.2.b,Implement data encryption at rest,Deploy encryption for stored cardholder data using strong cryptographic algorithms.,Deploy encryption for stored cardholder data using strong cryptographic algorithms.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",79,3.6,Cryptographic keys are protected,,223,3.6.2,Secret keys protected,Secret and private keys used for encryption/decryption are protected.,Ensure proper secret keys protected,Yes,security,configuration,,,188,3.6.2.c,Implement data encryption in transit,Configure TLS/SSL for all transmissions of cardholder data.,Configure TLS/SSL for all transmissions of cardholder data.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",79,3.6,Cryptographic keys are protected,,223,3.6.2,Secret keys protected,Secret and private keys used for encryption/decryption are protected.,Ensure proper secret keys protected,Yes,security,configuration,,,189,3.6.2.d,Manage cryptographic keys,"Implement secure key management procedures including generation, storage, rotation, and destruction.","Implement secure key management procedures including generation, storage, rotation, and destruction."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",80,3.7,Account data retention and disposal are managed,,224,3.7.1,Retention schedules defined,Data retention and disposal schedules are defined and implemented.,Ensure proper retention schedules defined,Yes,security,policy,,,190,3.7.1.a,Document network security requirements,"Create and maintain documentation defining network security requirements, boundaries, and configurations.","Create and maintain documentation defining network security requirements, boundaries, and configurations."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",80,3.7,Account data retention and disposal are managed,,224,3.7.1,Retention schedules defined,Data retention and disposal schedules are defined and implemented.,Ensure proper retention schedules defined,Yes,security,policy,,,191,3.7.1.b,Implement network segmentation controls,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",80,3.7,Account data retention and disposal are managed,,224,3.7.1,Retention schedules defined,Data retention and disposal schedules are defined and implemented.,Ensure proper retention schedules defined,Yes,security,policy,,,192,3.7.1.c,Monitor network security events,Implement continuous monitoring of network security controls and events.,Implement continuous monitoring of network security controls and events.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",80,3.7,Account data retention and disposal are managed,,224,3.7.1,Retention schedules defined,Data retention and disposal schedules are defined and implemented.,Ensure proper retention schedules defined,Yes,security,policy,,,193,3.7.1.d,Review network security configurations,Perform periodic review of network security configurations against standards.,Perform periodic review of network security configurations against standards.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",80,3.7,Account data retention and disposal are managed,,225,3.7.2,Secure deletion implemented,Cardholder data is securely deleted when no longer needed.,Ensure proper secure deletion implemented,Yes,security,policy,,,194,3.7.2.a,Document network security requirements,"Create and maintain documentation defining network security requirements, boundaries, and configurations.","Create and maintain documentation defining network security requirements, boundaries, and configurations."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",80,3.7,Account data retention and disposal are managed,,225,3.7.2,Secure deletion implemented,Cardholder data is securely deleted when no longer needed.,Ensure proper secure deletion implemented,Yes,security,policy,,,195,3.7.2.b,Implement network segmentation controls,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",80,3.7,Account data retention and disposal are managed,,225,3.7.2,Secure deletion implemented,Cardholder data is securely deleted when no longer needed.,Ensure proper secure deletion implemented,Yes,security,policy,,,196,3.7.2.c,Monitor network security events,Implement continuous monitoring of network security controls and events.,Implement continuous monitoring of network security controls and events.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,39,REQ-3,Requirement 3: Protect Stored Account Data,"Protection methods such as encryption, truncation, masking, and hashing are critical to protect stored account data.",80,3.7,Account data retention and disposal are managed,,225,3.7.2,Secure deletion implemented,Cardholder data is securely deleted when no longer needed.,Ensure proper secure deletion implemented,Yes,security,policy,,,197,3.7.2.d,Review network security configurations,Perform periodic review of network security configurations against standards.,Perform periodic review of network security configurations against standards.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,81,4.1,Processes and mechanisms are defined and understood,,226,4.1.1,Security policies defined,All security policies and operational procedures for Requirement 4 are documented and in use.,Ensure proper security policies defined,Yes,security,policy,,,198,4.1.1.a,Develop security policies,Create comprehensive security policies addressing all PCI DSS requirements.,Create comprehensive security policies addressing all PCI DSS requirements.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,81,4.1,Processes and mechanisms are defined and understood,,226,4.1.1,Security policies defined,All security policies and operational procedures for Requirement 4 are documented and in use.,Ensure proper security policies defined,Yes,security,policy,,,199,4.1.1.b,Communicate policies to personnel,Ensure all relevant personnel acknowledge and understand security policies.,Ensure all relevant personnel acknowledge and understand security policies.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,81,4.1,Processes and mechanisms are defined and understood,,226,4.1.1,Security policies defined,All security policies and operational procedures for Requirement 4 are documented and in use.,Ensure proper security policies defined,Yes,security,policy,,,200,4.1.1.c,Review and update policies,Conduct annual review of security policies and update as needed.,Conduct annual review of security policies and update as needed.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,40,REQ-4,Requirement 4: Protect Cardholder Data with Strong Cryptography During Transmission,Sensitive information must be encrypted during transmission over networks that are easily accessed by malicious individuals.,81,4.1,Processes and mechanisms are defined and understood,,227,4.1.2,Roles assigned,Roles and responsibilities for Requirement 4 activities are documented and assigned.,Ensure proper roles assigned,Yes,security,policy,,,201,4.1.2.a,Develop security policies,Create comprehensive security policies addressing all PCI DSS requirements.,Create comprehensive security policies addressing all PCI DSS requirements.
